country_iso3,sector,gdp_share,employment_share,trade_share,confidence,presence_status,evidence_source,note,year_used
EST,utilities,0.057158,,0.030210,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=4,500 USD m",2022
EST,aviation,0.001444,,0.007505,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=256 USD m,2022
EST,ports,0.026582,,0.077527,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=3,366 USD m",2022
EST,telecommunications,0.073183,,0.089106,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=6,223 USD m",2022
EST,agriculture,0.027454,,0.035017,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=3,140 USD m",2022
EST,tourism,0.016502,,0.014723,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=1,402 USD m",2022
EST,government,0.104255,,0.010737,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=5,015 USD m",2022
FIN,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
FIN,automotive,0.002628,,0.010500,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=2,290 USD m",2022
FIN,electronics,0.031574,,0.077906,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=22,589 USD m",2022
FIN,aerospace,0.000292,,0.002085,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=370 USD m,2022
FIN,shipping,0.024581,,0.024405,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=15,990 USD m",2022
FIN,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
FIN,consumer_goods,0.197087,,0.362950,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=140,428 USD m",2022
FIN,banking,0.035011,,0.013653,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=17,009 USD m",2022
FIN,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
FIN,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
FIN,oil,0.005239,,0.067520,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=14,175 USD m",2022
FIN,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
FIN,utilities,0.037924,,0.015635,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=19,733 USD m",2022
FIN,aviation,0.001249,,0.007112,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=2,739 USD m",2022
FIN,ports,0.012431,,0.010876,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=9,891 USD m",2022
FIN,telecommunications,0.060789,,0.086826,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=29,793 USD m",2022
FIN,agriculture,0.025783,,0.010729,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=13,087 USD m",2022
FIN,tourism,0.015470,,0.008773,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=9,903 USD m",2022
FIN,government,0.102845,,0.018849,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=41,023 USD m",2022
FRA,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
FRA,automotive,0.005898,,0.047893,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=82,291 USD m",2022
FRA,electronics,0.007924,,0.040724,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=55,992 USD m",2022
FRA,aerospace,0.006849,,0.065041,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=90,053 USD m",2022
FRA,shipping,0.027188,,0.045557,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=172,390 USD m",2022
FRA,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
FRA,consumer_goods,0.176854,,0.344208,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=1,100,645 USD m",2022
FRA,banking,0.037019,,0.031620,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=278,551 USD m",2022
FRA,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
FRA,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
FRA,oil,0.002187,,0.024273,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=60,610 USD m",2022
FRA,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
FRA,utilities,0.018967,,0.036119,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=302,757 USD m",2022
FRA,aviation,0.003465,,0.012968,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=24,824 USD m",2022
FRA,ports,0.020848,,0.010560,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=94,689 USD m",2022
FRA,telecommunications,0.054318,,0.040400,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=288,855 USD m",2022
FRA,agriculture,0.019744,,0.025998,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=117,691 USD m",2022
FRA,tourism,0.017685,,0.026399,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=134,204 USD m",2022
FRA,government,0.129389,,0.012794,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=426,331 USD m",2022
GBR,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
GBR,automotive,0.006919,,0.040339,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=81,424 USD m",2022
GBR,electronics,0.008810,,0.021224,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=50,177 USD m",2022
GBR,aerospace,0.004634,,0.024880,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=35,368 USD m",2022
GBR,shipping,0.016042,,0.018986,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=110,090 USD m",2022
GBR,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
GBR,consumer_goods,0.161339,,0.238752,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=994,361 USD m",2022
GBR,banking,0.089272,,0.117624,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=464,476 USD m",2022
GBR,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
GBR,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
GBR,oil,0.007399,,0.062314,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=89,216 USD m",2022
GBR,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
GBR,utilities,0.023111,,0.053082,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=358,306 USD m",2022
GBR,aviation,0.001608,,0.012170,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=27,247 USD m",2022
GBR,ports,0.012689,,0.010032,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=79,196 USD m",2022
GBR,telecommunications,0.062117,,0.074576,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=351,169 USD m",2022
GBR,agriculture,0.007436,,0.008418,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=53,323 USD m",2022
GBR,tourism,0.029265,,0.016668,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=152,354 USD m",2022
GBR,government,0.111626,,0.037054,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=489,002 USD m",2022
GRC,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
GRC,automotive,0.000355,,0.000661,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=158 USD m,2022
GRC,electronics,0.007667,,0.018446,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=3,935 USD m",2022
GRC,aerospace,0.001620,,0.000979,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=379 USD m,2022
GRC,shipping,0.038041,,0.218676,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=31,460 USD m",2022
GRC,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
GRC,consumer_goods,0.188471,,0.213407,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=84,342 USD m",2022
GRC,banking,0.048945,,0.011852,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=13,455 USD m",2022
GRC,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
GRC,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
GRC,oil,0.012553,,0.194804,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=26,440 USD m",2022
GRC,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
GRC,utilities,0.063338,,0.038384,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=23,682 USD m",2022
GRC,aviation,0.005850,,0.013907,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=2,371 USD m",2022
GRC,ports,0.018448,,0.021695,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=7,965 USD m",2022
GRC,telecommunications,0.035252,,0.019906,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=13,890 USD m",2022
GRC,agriculture,0.042518,,0.038626,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=17,555 USD m",2022
GRC,tourism,0.063794,,0.060947,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=24,394 USD m",2022
GRC,government,0.138315,,0.011016,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=33,774 USD m",2022
HKG,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HKG,automotive,0.000303,,0.003187,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=2,027 USD m",2022
HKG,electronics,0.001026,,0.008587,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=10,508 USD m",2022
HKG,aerospace,0.000123,,0.001159,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=643 USD m,2022
HKG,shipping,0.022778,,0.096087,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=33,878 USD m",2022
HKG,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HKG,consumer_goods,0.226904,,0.238645,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=199,695 USD m",2022
HKG,banking,0.188572,,0.307929,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=84,953 USD m",2022
HKG,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HKG,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HKG,oil,0.000266,,0.001967,5,DATA_PRESENT,OECD_ICIO,Aggregated from 2 OECD ISIC sectors; gross_output=623 USD m,2022
HKG,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HKG,utilities,0.017927,,0.010256,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=15,691 USD m",2022
HKG,aviation,0.024470,,0.148777,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=23,543 USD m",2022
HKG,ports,0.001538,,0.001527,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=1,032 USD m",2022
HKG,telecommunications,0.046382,,0.062921,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=40,314 USD m",2022
HKG,agriculture,0.000801,,0.000539,5,DATA_PRESENT,OECD_ICIO,Aggregated from 3 OECD ISIC sectors; gross_output=585 USD m,2022
HKG,tourism,0.032252,,0.025565,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=29,501 USD m",2022
HKG,government,0.137949,,0.007772,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=55,085 USD m",2022
HRV,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HRV,automotive,0.001824,,0.006940,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=389 USD m,2022
HRV,electronics,0.010396,,0.035542,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=1,898 USD m",2022
HRV,aerospace,0.001306,,0.002675,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=138 USD m,2022
HRV,shipping,0.031383,,0.053415,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=4,533 USD m",2022
HRV,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HRV,consumer_goods,0.215246,,0.323262,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=31,930 USD m",2022
HRV,banking,0.047960,,0.017516,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=4,578 USD m",2022
HRV,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HRV,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HRV,oil,0.014705,,0.042275,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=3,198 USD m",2022
HRV,gas,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HRV,utilities,0.031853,,0.055919,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=8,908 USD m",2022
HRV,aviation,0.000994,,0.005790,5,DATA_PRESENT,OECD_ICIO,Aggregated from 1 OECD ISIC sectors; gross_output=335 USD m,2022
HRV,ports,0.020712,,0.018343,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=2,368 USD m",2022
HRV,telecommunications,0.061873,,0.030938,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=5,906 USD m",2022
HRV,agriculture,0.040737,,0.034908,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 3 OECD ISIC sectors; gross_output=4,623 USD m",2022
HRV,tourism,0.068535,,0.098435,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=7,444 USD m",2022
HRV,government,0.111407,,0.019857,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=9,683 USD m",2022
HUN,semiconductors,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HUN,automotive,0.030269,,0.176184,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=32,442 USD m",2022
HUN,electronics,0.029568,,0.154599,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=29,236 USD m",2022
HUN,aerospace,0.001737,,0.009201,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=1,532 USD m",2022
HUN,shipping,0.029727,,0.024599,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 2 OECD ISIC sectors; gross_output=10,933 USD m",2022
HUN,energy,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HUN,consumer_goods,0.215313,,0.315114,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 11 OECD ISIC sectors; gross_output=98,003 USD m",2022
HUN,banking,0.039254,,0.006602,5,DATA_PRESENT,OECD_ICIO,"Aggregated from 1 OECD ISIC sectors; gross_output=9,925 USD m",2022
HUN,insurance,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
HUN,capital_markets,,,,,MISSING_OECD_HAS_NO_SOURCE,OECD_ICIO_DOES_NOT_SEPARATE_THIS_SECTOR,OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling explanation. Requires supplementary source (SIA / EIA / ECB) — NOT in repo.,2022
