source,target,edge_type,industry,dependency_weight,flow_value_usd,substitution_difficulty,rerouting_capability,resilience_coefficient,recovery_delay_weeks,evidence_source
CAN:telecommunications,CAN:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CAN:telecommunications,CAN:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CAN:telecommunications,CAN:automotive,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CAN:telecommunications,CAN:aerospace,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CAN:telecommunications,CAN:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHE:banking,CHE:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHE:banking,CHE:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHE:banking,CHE:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHE:banking,CHE:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHE:banking,CHE:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHE:banking,CHE:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHE:utilities,CHE:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHE:utilities,CHE:insurance,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHE:utilities,CHE:capital_markets,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHE:utilities,CHE:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHE:utilities,CHE:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHE:utilities,CHE:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHE:utilities,CHE:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHE:utilities,CHE:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHE:telecommunications,CHE:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHE:telecommunications,CHE:insurance,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHE:telecommunications,CHE:capital_markets,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHE:telecommunications,CHE:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHE:telecommunications,CHE:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHE:telecommunications,CHE:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHE:telecommunications,CHE:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHE:telecommunications,CHE:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:banking,CHN:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:electronics,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:gas,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:aviation,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:shipping,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:energy,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:ports,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:semiconductors,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:automotive,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:aerospace,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:banking,CHN:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
CHN:utilities,CHN:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:electronics,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:aviation,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:insurance,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:capital_markets,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:shipping,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:energy,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:ports,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:semiconductors,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:automotive,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:aerospace,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:utilities,CHN:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
CHN:gas,CHN:government,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:electronics,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:aviation,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:insurance,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:capital_markets,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:shipping,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:tourism,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:energy,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:agriculture,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:banking,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:ports,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:semiconductors,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:automotive,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:aerospace,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:telecommunications,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:gas,CHN:consumer_goods,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
CHN:telecommunications,CHN:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:electronics,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:gas,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:aviation,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:insurance,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:capital_markets,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:shipping,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:energy,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:ports,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:semiconductors,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:automotive,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:aerospace,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
CHN:telecommunications,CHN:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:banking,DEU:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:electronics,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:gas,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:aviation,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:shipping,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:ports,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:semiconductors,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:automotive,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:aerospace,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:banking,DEU:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
DEU:utilities,DEU:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:electronics,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:aviation,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:insurance,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:capital_markets,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:shipping,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:ports,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:semiconductors,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:automotive,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:aerospace,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:utilities,DEU:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
DEU:gas,DEU:government,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:electronics,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:aviation,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:insurance,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:capital_markets,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:shipping,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:tourism,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:agriculture,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:banking,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:ports,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:semiconductors,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:automotive,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:aerospace,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:telecommunications,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:gas,DEU:consumer_goods,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
DEU:telecommunications,DEU:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:electronics,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:gas,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:aviation,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:insurance,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:capital_markets,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:shipping,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:ports,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:semiconductors,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:automotive,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:aerospace,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
DEU:telecommunications,DEU:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
EGY:banking,EGY:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
